31#678.3,548.5;692.1,455.5;657.6,514.1;595.6,521.0;612.8,579.5;664.5,641.5;626.6,521.0;633.5,379.7;633.5,383.2;664.5,317.7;674.8,303.9;692.1,348.7;674.8,393.5;588.7,372.8;578.4,321.1;624.9,291.9
32#678.4,548.6;692.2,455.5;657.7,514.1;595.6,521.0;612.8,579.6;664.6,641.7;626.6,521.0;633.5,379.6;633.5,383.0;664.6,317.5;674.9,303.7;692.2,348.6;674.9,393.4;588.7,372.7;578.3,321.0;624.9,291.6
33#641.7,662.0;623.5,596.3;652.7,519.6;587.0,526.9;616.2,596.3;649.0,665.7;619.8,519.6;634.4,384.4;630.8,384.4;671.0,322.3;681.9,329.6;692.9,373.5;674.6,395.4;590.6,369.8;583.3,340.6;627.1,311.4
34#629.8,669.9;619.9,600.8;646.2,521.9;580.5,528.5;603.5,607.4;636.4,676.5;610.1,525.2;636.4,390.3;636.4,390.3;667.6,332.8;685.7,347.6;695.6,390.3;679.1,400.2;593.6,373.9;587.0,354.1;628.2,339.3
35#604.3,648.2;579.2,573.0;635.6,529.1;573.0,529.1;585.5,591.8;623.1,660.8;604.3,529.1;635.6,394.3;638.8,388.0;671.7,339.5;685.8,369.2;695.2,410.0;676.4,406.8;598.0,378.6;576.1,431.9;598.0,441.3
36#569.7,619.5;577.9,556.8;635.2,524.0;575.2,521.3;542.4,554.1;605.2,633.2;605.2,524.0;635.2,393.1;640.6,382.2;666.6,345.3;692.5,395.8;697.9,436.7;676.1,404.0;599.7,382.2;577.9,425.8;618.8,404.0
37#633.9,563.2;621.1,576.0;641.6,524.8;580.1,524.8;536.5,509.4;590.3,599.1;608.3,524.8;641.6,396.5;646.7,383.7;663.4,328.6;700.6,411.9;703.2,455.5;687.8,409.4;598.0,386.3;582.6,424.7;621.1,419.6
38#641.5,560.5;621.1,578.4;641.5,524.6;577.6,524.6;536.6,509.3;590.4,598.8;608.3,524.6;641.5,396.7;646.7,383.9;663.3,328.9;700.4,414.6;705.5,455.6;687.6,409.5;598.0,386.5;582.7,424.8;621.1,419.7
39#637.9,588.4;671.0,505.6;642.7,529.3;571.7,522.2;529.1,484.3;574.1,562.4;607.2,524.6;647.4,406.3;647.4,385.0;662.8,331.8;704.2,448.9;708.9,472.5;699.4,415.8;597.7,389.7;581.2,439.4;630.8,420.5
40#642.4,618.6;673.1,529.1;639.6,526.3;583.6,515.1;499.7,439.6;628.4,599.0;608.8,517.9;650.8,403.2;650.8,389.2;657.8,329.1;712.3,461.9;717.9,484.3;701.1,422.8;600.4,394.8;583.6,442.3;608.8,439.6
41#647.3,640.8;682.9,545.9;647.3,522.2;579.1,516.3;525.7,436.2;632.5,629.0;614.7,522.2;650.3,409.6;653.2,394.7;660.6,328.0;715.5,480.7;727.4,489.6;700.7,424.4;602.8,397.7;588.0,448.1;549.5,492.6
42#654.8,661.3;683.8,583.1;663.5,528.1;594.0,525.2;518.7,435.4;643.2,646.9;628.8,525.2;651.9,412.2;654.8,394.9;665.0,352.9;712.8,499.1;738.8,493.3;701.2,423.8;605.6,400.7;585.3,449.9;565.0,487.6
43#664.9,685.3;683.3,605.4;677.2,547.1;612.7,537.8;661.8,590.1;649.5,676.1;643.4,537.8;655.7,411.9;658.8,396.5;672.6,352.0;723.3,519.4;747.8,491.8;707.9,427.2;606.5,399.6;575.8,442.6;615.7,433.4
44#668.0,685.3;683.3,605.4;677.2,547.1;612.7,537.8;661.8,590.1;649.5,676.1;643.4,537.8;655.7,411.9;658.8,396.5;672.6,352.0;723.3,519.4;747.8,491.8;707.9,427.2;606.5,399.6;575.8,442.6;615.7,433.4
45#678.5,710.6;688.7,628.9;681.9,557.4;620.7,547.2;559.4,509.8;658.1,690.2;647.9,547.2;664.9,414.5;668.3,400.8;673.4,341.3;729.6,533.6;746.6,496.2;716.0,428.1;617.3,400.8;573.0,479.1;576.4,516.6
46#690.3,725.0;693.8,638.6;686.9,559.0;621.1,548.6;576.2,510.6;638.4,610.9;652.3,552.1;666.1,413.7;666.1,403.3;674.8,353.2;724.9,541.7;738.7,493.3;718.0,427.6;607.3,393.0;558.9,372.2;605.6,360.1
47#697.2,731.9;700.8,640.9;693.6,557.2;631.7,553.6;599.0,564.5;646.3,637.3;664.5,557.2;671.7,418.9;675.4,415.3;673.6,344.3;715.4,528.1;748.1,491.7;722.7,429.9;620.8,400.7;580.8,349.8;608.1,337.1
48#707.0,736.0;711.2,647.6;698.6,567.7;635.4,563.5;610.2,592.9;648.1,664.5;664.9,567.7;673.3,420.4;673.3,424.7;681.7,353.1;719.6,500.4;770.1,483.6;728.0,433.1;622.8,407.8;597.6,336.3;618.6,277.4
49#720.9,730.5;725.6,635.4;697.1,568.9;635.4,568.9;621.1,606.9;649.6,687.7;668.6,568.9;678.1,431.1;678.1,435.8;687.6,364.6;739.9,473.8;787.4,473.8;725.6,435.8;630.6,426.3;616.3,350.3;611.6,283.8
50#720.8,730.2;725.6,635.2;697.1,568.8;635.4,568.8;621.2,606.8;649.7,687.4;668.6,568.8;678.1,431.2;678.1,435.9;687.6,364.7;739.8,473.9;787.3,473.9;725.6,435.9;630.7,426.4;616.4,350.5;611.7,284.0
51#728.7,714.5;745.6,613.1;703.3,579.3;639.9,579.3;631.5,617.3;648.4,706.1;669.5,579.3;686.4,431.4;686.4,444.0;690.7,372.2;779.4,435.6;804.8,460.9;737.2,444.0;635.7,414.5;606.1,359.5;610.4,300.3
52#742.7,698.2;770.0,596.9;703.7,589.1;645.3,589.1;637.5,651.5;649.2,733.3;672.6,589.1;688.2,440.9;688.2,452.6;695.9,378.6;746.6,402.0;812.9,437.0;742.7,448.7;637.5,425.3;598.5,386.4;618.0,327.9
53#759.8,671.2;789.5,574.6;707.7,593.1;648.3,596.9;644.5,678.6;648.3,756.7;678.0,596.9;696.6,448.2;692.9,459.3;700.3,385.0;759.8,370.1;800.6,418.4;741.2,455.6;644.5,440.7;611.1,403.6;626.0,347.8
54#777.9,646.4;804.8,552.3;719.7,597.1;656.9,597.1;656.9,682.3;647.9,776.4;688.3,597.1;697.2,458.2;697.2,462.6;697.2,390.9;769.0,346.1;782.4,404.4;746.5,462.6;647.9,453.7;612.1,426.8;630.0,373.0
55#785.9,621.0;804.8,526.7;734.1,597.4;672.8,602.1;653.9,691.7;639.8,781.3;701.1,597.4;696.4,465.4;696.4,470.1;691.6,394.7;771.8,338.1;771.8,399.4;743.5,465.4;649.2,465.4;611.5,451.3;630.3,404.1
56#785.8,620.9;804.6,526.7;734.0,597.3;672.8,602.0;654.0,691.5;639.9,780.9;701.1,597.3;696.4,465.5;696.4,465.5;691.6,394.9;771.7,338.4;771.7,399.6;743.4,465.5;649.3,465.5;611.6,451.4;630.5,404.3
57#785.9,607.4;795.1,520.3;740.1,607.4;676.0,612.0;657.6,699.0;639.3,786.1;703.5,607.4;698.9,479.1;694.3,474.5;680.5,401.2;772.2,337.1;772.2,396.6;740.1,474.5;653.1,483.7;616.4,479.1;625.6,428.7
58#644.8,780.8;662.4,706.1;754.7,609.3;684.4,622.5;658.0,701.7;640.4,789.6;715.2,618.1;697.6,481.8;697.6,477.4;671.2,411.5;767.9,341.2;767.9,398.3;737.2,468.7;653.6,490.6;618.5,503.8;627.3,459.9
59#664.0,776.0;780.3,526.2;754.4,612.4;685.5,621.0;672.6,702.8;655.4,784.6;720.0,621.0;694.2,491.8;694.2,487.5;659.7,422.9;771.7,345.4;763.1,405.7;732.9,474.6;651.1,504.7;620.9,534.9;629.6,478.9
60#678.0,777.7;782.5,548.6;746.4,624.9;694.1,637.0;674.0,709.3;674.0,785.7;718.2,629.0;690.1,500.3;690.1,500.3;657.9,432.0;768.5,353.6;758.4,419.9;730.3,480.2;645.9,512.4;621.8,556.6;629.8,500.3
61#776.4,639.7;743.9,599.0;752.0,635.6;691.0,647.8;674.8,704.7;691.0,790.1;723.6,643.7;682.9,509.5;687.0,509.5;650.4,444.5;764.2,379.4;768.3,436.3;727.6,489.2;638.2,525.8;613.8,574.6;621.9,521.7
62#776.5,639.7;743.9,599.0;752.1,635.6;691.0,647.9;674.8,704.8;691.0,790.3;723.6,643.8;682.9,509.5;687.0,509.5;650.3,444.3;764.3,379.2;768.4,436.2;727.7,489.1;638.1,525.7;613.7,574.6;621.8,521.7
63#757.7,673.1;768.3,602.3;750.6,634.2;679.8,651.8;669.2,697.8;697.5,786.3;715.2,644.8;676.3,521.0;676.3,517.4;644.5,450.2;764.7,407.8;771.8,457.3;715.2,503.3;633.9,538.7;605.6,591.7;612.6,542.2
64#752.0,692.7;763.8,617.2;742.2,641.4;673.0,655.6;654.0,687.6;698.9,784.1;706.9,650.2;672.5,526.7;672.5,522.3;648.2,455.8;762.2,426.1;767.6,474.6;713.2,511.0;629.0,542.0;596.6,591.0;605.4,548.2
65#746.3,712.3;759.2,632.2;733.8,648.6;666.3,659.4;638.8,677.4;700.4,782.0;698.6,655.7;668.8,532.4;668.8,527.1;651.9,461.5;759.7,444.4;763.5,491.9;711.2,518.7;624.0,545.2;587.7,590.2;598.2,554.3
66#740.6,732.0;754.6,647.1;725.5,655.8;659.5,663.1;623.7,667.3;701.8,779.8;690.3,661.1;665.0,538.2;665.0,532.0;655.7,467.1;757.2,462.6;759.3,509.2;709.2,526.4;619.1,548.5;578.8,589.5;591.0,560.4
67#734.9,751.6;750.1,662.1;717.1,663.0;652.7,666.9;608.5,657.1;703.2,777.7;682.0,666.5;661.2,543.9;661.2,536.9;659.4,472.7;754.7,480.9;755.1,526.5;707.2,534.1;614.2,551.7;569.8,588.8;583.8,566.4
68#729.2,771.2;745.5,677.0;708.7,670.2;646.0,670.7;593.3,646.9;704.7,775.5;673.7,672.0;657.5,549.6;657.5,541.7;663.1,478.4;752.2,499.2;751.0,543.8;705.2,541.8;609.2,555.0;560.9,588.0;576.6,572.5
69#723.5,790.8;741.0,692.0;700.3,677.4;639.2,674.5;578.1,636.7;706.1,773.4;665.4,677.4;653.7,555.3;653.7,546.6;666.8,484.0;749.7,517.5;746.8,561.1;703.2,549.5;604.3,558.2;551.9,587.3;569.4,578.5
70#721.2,810.4;727.2,725.4;693.8,676.8;636.2,676.8;702.9,692.0;706.0,789.1;666.5,676.8;651.3,552.4;654.4,546.3;671.1,481.1;745.4,540.2;742.4,579.7;699.9,552.4;605.8,552.4;542.1,561.5;584.6,525.1
71#728.9,814.7;715.1,742.0;687.4,676.2;625.1,676.2;632.0,672.8;594.0,714.3;656.3,676.2;649.3,548.2;649.3,544.7;673.6,475.5;746.3,558.6;735.9,593.2;697.8,551.6;600.9,541.3;545.5,527.4;573.2,482.4
72#722.2,801.2;712.8,731.0;686.1,674.1;625.6,674.1;632.9,676.3;601.8,723.5;656.2,674.1;654.4,548.8;655.4,543.9;680.7,476.1;743.3,571.6;736.6,601.4;703.4,555.6;605.0,538.5;547.2,526.4;570.0,481.1
73#715.6,787.6;710.4,720.0;684.9,672.1;626.2,672.1;633.8,679.9;609.5,732.8;656.1,672.1;659.5,549.4;661.5,543.0;687.8,476.7;740.3,584.6;737.4,609.7;709.0,559.7;609.0,535.7;548.9,525.4;566.8,479.7
74#708.9,774.1;708.1,708.9;683.6,670.0;626.7,670.0;634.7,683.4;617.2,742.0;655.9,670.0;664.5,549.9;667.6,542.2;694.9,477.2;737.3,597.5;738.1,617.9;714.5,563.8;613.1,532.8;550.5,524.4;563.7,478.4
75#702.2,760.6;705.7,697.9;682.3,667.9;627.2,667.9;635.6,687.0;625.0,751.3;655.8,667.9;669.6,550.5;673.7,541.3;702.0,477.8;734.3,610.5;738.9,626.1;720.1,567.8;617.2,530.0;552.2,523.4;560.5,477.1
76#695.6,747.0;703.4,686.9;681.1,665.9;627.8,665.9;636.5,690.5;632.8,760.5;655.7,665.9;674.7,551.1;679.8,540.5;709.1,478.4;731.3,623.5;739.6,634.4;725.7,571.9;621.2,527.2;553.9,522.4;557.3,475.7
77#688.9,733.5;701.0,675.9;679.8,663.8;628.3,663.8;637.4,694.1;640.5,769.8;655.6,663.8;679.8,551.7;685.9,539.6;716.2,479.0;728.3,636.5;740.4,642.6;731.3,575.9;625.3,524.4;555.6,521.4;554.1,474.4
78#616.6,769.7;718.0,665.4;694.1,671.3;634.5,671.3;634.5,710.1;640.5,781.6;667.3,671.3;682.2,552.1;688.2,540.2;722.5,476.1;744.8,629.6;753.7,641.5;735.9,575.9;631.5,528.3;563.0,537.2;554.1,498.5
79#713.4,721.6;704.3,648.5;710.4,663.8;643.4,669.9;625.1,721.6;637.3,797.7;673.8,663.8;692.1,551.1;692.1,538.9;711.9,476.5;750.0,618.1;777.4,627.2;740.8,566.3;643.4,532.8;570.3,554.2;555.1,514.6
80#718.3,721.4;703.1,648.5;709.2,666.8;642.4,669.8;624.2,718.4;639.4,797.4;675.8,663.7;691.0,551.4;694.0,539.2;710.7,477.0;751.7,618.2;776.0,627.3;739.6,566.5;642.4,533.1;569.5,554.4;554.3,514.9
81#710.9,703.9;666.9,729.1;720.4,659.9;654.3,663.0;622.8,735.4;629.1,810.9;685.7,663.0;692.0,543.4;692.0,534.0;703.1,475.8;761.3,578.1;792.7,600.1;742.4,552.9;638.5,530.9;575.6,565.5;553.6,530.9
82#717.3,733.9;605.0,628.2;720.6,654.6;657.9,657.9;628.1,747.1;624.8,823.0;687.6,657.9;684.3,532.4;684.3,529.1;695.8,468.0;753.6,515.9;799.9,555.5;740.4,535.7;631.4,529.1;578.6,572.0;552.2,548.9
83#702.5,743.1;692.2,667.3;723.2,646.6;664.6,650.1;637.0,739.7;612.9,822.4;692.2,650.1;685.3,529.4;685.3,526.0;690.5,451.9;731.8,458.7;792.2,505.3;737.0,522.5;630.1,532.9;581.9,574.2;550.9,563.9
84#698.9,745.3;687.4,668.8;721.8,645.8;668.2,649.6;626.1,726.2;626.1,810.4;691.2,649.6;679.7,527.1;679.7,527.1;679.7,450.6;721.8,419.9;771.6,465.9;729.5,515.6;626.1,538.6;580.2,580.7;545.7,576.9
85#695.8,767.2;687.5,671.9;728.9,642.9;679.2,642.9;612.9,692.6;633.6,783.7;699.9,642.9;675.1,522.7;675.1,526.9;658.5,456.5;716.5,398.5;745.5,448.2;720.6,506.2;625.4,543.5;592.2,593.2;550.8,593.2
86#696.7,767.0;688.5,671.8;729.8,642.8;680.2,642.8;614.0,696.6;634.7,783.5;705.0,647.0;676.0,526.9;676.0,526.9;659.5,456.6;717.4,398.6;746.4,448.3;717.4,506.2;626.4,543.5;593.3,593.2;547.7,593.2
87#697.2,787.8;688.7,689.9;731.2,651.6;680.2,655.9;607.8,664.4;633.4,753.7;705.7,655.9;667.4,532.4;667.4,532.4;641.9,468.6;718.5,404.8;735.5,451.6;714.2,506.9;616.3,558.0;586.5,604.8;544.0,617.6
88#695.8,804.0;691.8,708.4;723.7,656.6;671.9,660.5;600.1,640.6;628.0,724.3;695.8,660.5;656.0,540.9;656.0,537.0;624.1,473.2;719.7,421.4;743.7,465.2;699.8,513.0;608.1,568.9;572.2,624.7;544.3,632.6
89#694.1,817.2;697.8,724.4;712.7,665.1;660.7,661.4;612.5,639.1;619.9,702.2;686.7,665.1;638.4,546.3;638.4,542.6;608.7,479.5;716.4,435.0;742.3,479.5;686.7,516.6;593.9,576.0;575.3,635.4;538.2,646.5
90#699.8,841.8;703.4,742.0;699.8,670.7;639.2,667.2;689.1,742.0;689.1,827.6;667.7,667.2;632.1,549.5;628.5,546.0;596.4,481.8;714.1,456.9;739.0,499.6;671.3,524.6;582.2,578.0;567.9,635.1;539.4,670.7
91#701.0,840.8;694.3,759.9;680.8,672.2;630.2,668.8;606.6,678.9;690.9,827.3;653.8,668.8;616.7,550.8;613.3,544.1;579.6,476.7;717.8,486.8;731.3,517.1;660.5,527.2;569.5,577.8;549.3,635.1;532.4,685.7
92#700.2,841.4;696.8,760.2;683.3,668.9;629.2,665.5;605.5,679.1;690.1,827.9;652.8,665.5;615.6,550.5;612.2,543.7;581.8,479.5;717.1,486.2;730.6,516.7;659.6,526.8;571.7,574.2;548.0,635.1;534.4,682.4
93#701.8,841.8;684.8,757.0;664.4,672.2;606.8,668.8;603.4,662.0;586.4,753.6;633.9,672.2;610.2,550.0;603.4,539.9;577.9,473.7;711.9,505.9;722.1,536.5;650.9,533.1;562.7,567.0;525.3,631.5;532.1,672.2
94#705.7,847.6;682.1,760.0;651.7,675.8;601.2,679.2;604.6,729.7;584.4,770.2;624.8,675.8;597.8,547.8;597.8,544.4;579.3,472.0;712.4,527.6;715.8,554.5;645.0,537.7;554.0,564.6;496.8,618.5;533.8,645.5
95#701.1,844.9;685.1,752.2;640.4,678.7;589.2,672.4;608.4,697.9;592.4,781.0;618.0,675.6;592.4,554.1;592.4,544.5;590.8,479.0;707.5,550.9;704.3,579.7;640.4,544.5;550.9,563.7;474.2,602.1;525.3,598.9
96#701.0,834.3;684.6,739.2;625.6,677.0;576.4,673.7;609.2,703.2;599.4,781.9;599.4,673.7;589.5,555.7;589.5,545.9;594.4,475.4;697.7,568.8;694.4,598.3;638.7,552.4;537.1,559.0;465.0,578.7;514.2,568.8
97#702.0,825.3;688.7,729.0;615.7,675.9;572.5,675.9;609.0,705.8;602.4,798.7;599.1,675.9;585.8,556.3;585.8,549.7;594.1,475.0;698.7,589.6;688.7,612.8;638.9,559.7;532.7,553.0;462.9,553.0;526.0,519.8
98#702.7,823.3;689.3,726.2;615.7,676.0;572.2,676.0;609.0,706.1;602.3,799.9;598.9,676.0;585.5,555.5;588.9,548.8;593.9,480.2;699.4,589.0;686.0,612.4;639.1,558.8;532.0,548.8;465.0,552.1;525.3,518.7
99#707.1,805.9;700.2,709.1;603.4,671.1;558.4,678.0;603.4,726.4;603.4,809.4;582.6,674.5;586.1,557.0;586.1,553.5;591.3,479.2;703.6,601.9;679.4,619.2;637.9,563.9;530.8,546.6;468.5,525.9;527.3,491.3
100#707.1,779.9;710.6,689.1;605.8,671.6;560.3,682.1;598.8,738.0;602.3,835.8;577.8,678.6;584.8,552.8;584.8,552.8;588.3,482.9;710.6,622.7;679.1,615.7;637.2,566.8;532.4,542.3;476.5,507.4;527.1,474.2
101#705.8,754.2;718.4,662.3;605.6,679.0;555.4,691.5;588.8,754.2;597.2,850.3;580.5,687.4;580.5,549.5;580.5,553.7;593.0,482.6;710.0,633.0;697.5,616.3;634.8,566.2;534.5,537.0;488.6,491.0;522.0,436.7
102#696.5,731.9;714.0,639.8;608.8,679.3;556.2,696.8;578.1,780.1;600.0,867.8;582.5,688.0;582.5,552.1;582.5,556.5;595.7,486.3;665.8,639.8;700.9,604.7;630.7,565.2;534.3,534.6;503.6,477.6;521.1,424.9
103#682.6,715.4;705.5,620.0;617.7,681.0;556.7,707.7;571.9,795.5;581.5,869.9;587.2,696.3;587.2,551.3;587.2,558.9;598.6,490.2;678.8,608.5;709.3,589.4;636.8,562.7;541.4,536.0;514.7,471.1;514.7,417.7
104#682.5,716.2;705.4,620.9;617.7,681.9;556.7,708.6;572.0,792.4;581.5,870.5;587.2,697.1;587.2,552.3;587.2,560.0;598.7,487.6;678.7,609.5;709.2,586.6;636.8,563.8;537.7,537.1;514.8,472.3;514.8,419.0
105#665.8,701.5;694.6,615.1;622.6,683.5;557.8,712.3;561.4,802.3;640.6,676.3;590.2,697.9;586.6,553.8;586.6,564.6;597.4,496.2;673.0,579.0;712.6,575.4;637.0,564.6;539.8,543.0;518.2,478.2;511.0,420.6
106#664.5,707.3;693.2,629.5;615.3,690.9;558.0,707.3;541.6,801.5;545.7,899.8;586.7,695.0;586.7,563.9;578.5,572.1;594.9,502.5;672.7,547.5;713.6,572.1;635.8,572.1;537.5,547.5;496.6,502.5;504.8,441.0
107#665.5,739.1;710.3,656.0;617.6,703.9;550.4,723.1;524.9,799.8;536.1,871.8;582.4,710.3;585.6,569.6;585.6,576.0;585.6,508.9;665.5,524.9;713.5,566.4;636.8,579.2;531.3,560.1;483.3,521.7;497.7,475.3
