23#553.4,527.9;553.4,435.8;472.8,451.9;424.4,451.9;394.5,405.8;376.0,456.5;445.1,451.9;447.4,334.5;447.4,322.9;445.1,270.0;555.7,297.6;548.7,336.8;488.9,327.5;403.7,334.5;399.1,389.7;435.9,380.5
24#551.6,541.7;538.2,448.4;455.7,448.4;399.7,448.4;500.9,440.5;343.8,499.1;423.7,448.4;431.7,333.9;431.7,325.9;433.0,266.0;554.2,317.9;540.9,352.5;477.0,331.2;389.1,331.2;383.7,381.8;413.0,379.2
25#553.3,542.5;520.7,452.8;433.8,441.9;382.2,444.7;482.7,439.2;352.3,518.0;406.6,441.9;422.9,327.8;422.9,319.7;424.3,264.0;553.3,341.4;531.6,363.2;463.7,330.6;376.7,322.4;368.6,365.9;403.9,365.9
26#543.0,535.2;513.3,443.2;421.3,435.1;361.8,443.2;315.8,448.7;356.4,535.2;397.0,437.8;415.9,326.9;415.9,318.8;425.4,260.6;551.1,359.4;505.2,370.2;461.9,332.3;375.3,316.1;359.1,356.7;391.5,356.7
27#510.0,517.0;507.3,417.7;408.1,426.0;355.7,431.5;319.9,467.3;358.5,555.5;383.3,428.8;413.6,324.0;416.3,310.3;431.5,264.8;551.4,376.4;507.3,379.2;463.2,332.3;372.2,310.3;364.0,362.6;402.6,357.1
28#477.2,490.7;470.9,405.7;408.0,421.4;357.6,424.6;332.4,487.5;360.8,572.5;379.6,421.4;414.3,311.2;417.4,304.9;444.2,246.7;552.8,380.5;505.6,386.8;464.7,327.0;373.3,308.1;360.8,358.4;389.1,358.4
29#457.6,458.8;470.6,380.8;412.1,416.6;360.1,416.6;347.1,497.8;360.1,585.6;386.1,416.6;425.1,309.3;428.4,296.3;456.0,239.5;558.4,390.6;506.4,380.8;473.9,322.3;379.6,293.1;373.1,345.1;408.9,351.6
30#461.1,438.0;483.8,373.3;409.4,405.6;367.3,402.4;364.1,499.5;354.3,593.3;393.2,405.6;445.0,295.6;448.2,285.9;472.5,235.7;564.7,402.4;512.9,379.7;483.8,318.3;406.1,279.4;419.1,340.9;467.6,408.9
31#476.3,436.9;473.1,356.3;421.5,391.8;379.6,388.6;369.9,498.1;353.8,591.6;402.2,395.0;456.9,291.9;463.4,272.6;484.3,235.5;560.1,404.7;521.4,375.7;495.6,311.2;421.5,272.6;440.8,343.5;466.6,407.9
32#485.3,470.9;510.6,380.5;438.3,384.1;387.6,384.1;376.8,485.4;369.5,586.7;412.9,384.1;470.8,275.6;470.8,268.4;496.1,206.9;564.9,398.6;539.5,358.8;510.6,297.3;434.6,246.7;440.1,172.5;454.5,165.3
33#483.4,491.3;515.9,400.3;450.9,377.6;402.1,374.3;385.9,481.6;382.6,582.3;424.9,377.6;476.9,273.6;480.1,263.8;504.5,200.5;567.9,364.6;567.9,354.8;522.4,289.8;437.9,260.6;431.4,312.6;480.1,302.8
34#487.7,507.3;525.6,416.3;472.5,374.6;415.7,370.8;396.7,473.2;396.7,556.6;446.0,370.8;483.9,268.5;487.7,260.9;506.6,200.3;586.3,325.4;578.7,317.8;521.8,276.1;449.8,257.1;453.6,207.8;449.8,166.1
35#493.7,522.8;529.8,433.3;488.4,379.1;432.5,376.6;400.7,450.8;417.5,534.0;461.1,376.6;487.6,262.7;490.1,258.9;502.7,196.9;575.1,289.9;589.2,293.2;528.5,267.8;450.5,253.9;448.2,216.3;456.5,172.9
36#499.8,538.2;534.0,450.3;504.3,383.6;449.4,382.3;404.6,428.5;438.2,511.5;476.3,382.3;491.3,257.0;492.6,256.8;498.9,193.4;563.8,254.3;599.8,268.6;535.1,259.5;451.1,250.8;442.8,224.7;463.1,179.6
37#505.8,553.7;538.2,467.3;520.2,388.1;466.2,388.1;408.6,406.1;459.0,488.9;491.4,388.1;495.0,251.2;495.0,254.8;495.0,190.0;552.6,218.8;610.3,244.0;541.8,251.2;451.8,247.6;437.4,233.2;469.8,186.4
38#526.6,553.8;556.4,472.0;530.3,393.8;474.5,393.8;418.7,390.1;474.5,464.5;500.6,393.8;500.6,267.3;500.6,263.6;496.9,196.6;554.5,179.9;597.3,226.4;545.2,256.2;455.9,267.3;444.8,252.4;467.1,219.0
39#542.2,535.4;577.6,438.9;532.6,400.3;477.9,400.3;442.5,390.7;503.6,455.0;506.8,400.3;500.4,274.9;500.4,271.6;497.2,207.3;555.1,345.6;558.3,316.7;542.2,268.4;461.8,281.3;465.0,319.9;494.0,313.5
40#556.5,505.3;589.2,425.4;542.0,396.3;487.5,396.3;458.4,410.9;520.2,469.0;512.9,396.3;509.3,283.7;509.3,283.7;498.4,218.3;531.1,323.7;560.1,327.3;549.2,276.5;469.3,291.0;454.8,323.7;483.9,334.6
41#572.5,485.3;595.7,409.3;553.5,413.5;485.9,415.6;532.4,506.4;526.1,500.1;519.7,415.6;509.2,295.3;509.2,280.5;499.7,254.1;536.6,333.3;574.6,322.7;547.2,286.8;469.0,299.5;458.5,348.0;481.7,341.7
42#583.7,479.0;593.4,402.0;554.9,414.8;503.5,414.8;490.7,459.7;526.0,527.1;529.2,414.8;519.6,305.7;519.6,302.5;508.3,236.7;548.4,363.4;570.9,347.4;564.5,296.1;474.6,312.1;465.0,369.9;481.1,363.4
43#581.6,486.1;604.1,396.1;556.3,418.6;508.4,427.0;500.0,466.4;525.3,539.6;531.0,424.2;516.9,314.4;519.7,308.8;515.5,245.5;547.9,362.3;573.2,362.3;561.9,306.0;471.9,322.9;466.2,384.8;485.9,365.1
44#585.7,516.2;602.3,422.1;555.2,422.1;502.6,430.4;508.2,463.6;533.1,541.1;530.3,427.6;516.5,319.7;516.5,314.2;512.3,254.7;544.2,352.9;574.6,344.6;558.0,308.6;472.2,330.8;461.1,394.4;461.1,416.6
45#594.6,565.0;603.3,460.9;551.2,426.2;505.0,432.0;510.7,458.0;539.7,536.1;528.1,432.0;516.5,325.0;516.5,319.2;503.5,259.9;614.9,287.4;617.8,316.3;559.9,310.5;470.2,339.4;452.9,406.0;473.1,385.7
46#615.2,622.5;595.1,531.8;564.8,451.2;507.7,454.5;490.9,454.5;531.2,521.7;534.6,454.5;517.8,340.3;517.8,333.6;502.7,274.8;615.2,313.4;615.2,343.7;561.5,326.9;470.8,353.7;443.9,417.6;480.9,410.9
47#623.6,662.1;596.4,577.3;565.9,482.2;508.1,485.6;586.2,556.9;610.0,601.0;535.3,482.2;518.3,356.6;518.3,349.8;509.8,293.8;623.6,346.4;610.0,373.6;562.5,343.0;470.8,370.2;430.1,421.1;470.8,417.7
48#601.4,685.4;611.6,593.2;560.4,497.6;509.2,494.2;567.3,501.0;618.5,623.9;533.1,497.6;526.3,381.5;522.9,371.3;521.2,311.5;625.3,374.7;615.1,405.4;574.1,367.9;478.5,388.4;417.0,425.9;458.0,412.3
49#594.6,680.9;622.5,606.6;562.6,519.4;508.5,517.1;544.9,518.1;568.5,623.5;535.0,519.4;530.5,402.1;528.2,393.0;528.2,334.4;624.6,408.1;615.4,439.2;577.6,394.2;483.3,405.6;424.8,418.8;456.8,392.2
50#587.8,676.5;633.4,619.9;564.7,541.2;507.8,540.1;522.5,535.3;518.4,623.2;536.9,541.2;534.6,422.8;533.5,414.7;535.3,357.2;623.9,441.6;615.8,472.9;581.0,420.6;488.2,422.7;432.5,411.8;455.5,372.0
51#581.0,672.0;644.3,633.3;566.9,563.0;507.1,563.0;500.1,552.4;468.4,622.8;538.8,563.0;538.8,443.4;538.8,436.4;542.3,380.1;623.2,475.0;616.1,506.7;584.5,446.9;493.0,439.9;440.3,404.7;454.3,351.9
52#609.6,711.7;655.1,654.9;567.9,579.0;511.0,579.0;556.5,609.3;564.1,696.6;541.3,579.0;545.1,465.2;545.1,461.4;556.5,404.5;621.0,506.9;613.4,537.3;590.6,476.6;499.6,453.8;457.9,404.5;454.1,351.4
53#641.0,750.6;660.6,680.1;570.5,601.7;515.6,597.7;547.0,633.0;566.6,731.0;543.0,597.7;550.9,491.9;550.9,484.1;570.5,425.3;621.4,535.0;617.5,566.4;594.0,503.7;507.8,476.2;480.3,429.2;456.8,374.3
54#673.1,789.6;648.8,709.5;575.6,615.5;519.9,612.0;540.8,667.7;568.7,761.7;547.8,615.5;551.3,514.5;558.2,504.0;579.1,448.3;624.4,559.7;617.4,594.6;596.5,524.9;509.5,500.5;474.6,441.3;455.5,390.8
55#685.6,813.9;648.7,736.5;578.7,629.5;523.3,625.9;534.4,699.6;563.9,795.5;549.2,625.9;560.2,537.4;563.9,526.3;586.0,474.7;630.3,585.3;622.9,607.4;600.8,544.7;512.3,522.6;471.7,471.0;457.0,426.7
56#688.8,861.2;655.2,757.0;584.6,649.4;527.4,649.4;524.1,723.4;551.0,807.4;557.7,649.4;561.0,558.7;564.4,551.9;584.6,494.8;624.9,609.1;638.4,632.6;608.1,565.4;514.0,545.2;466.9,498.2;455.2,449.4
57#673.5,867.1;658.6,782.9;592.6,677.2;533.1,670.6;516.6,723.5;543.0,806.0;562.9,670.6;562.9,581.4;562.9,578.1;582.7,522.0;602.5,627.7;638.8,650.8;602.5,588.1;516.6,571.5;470.4,522.0;457.2,479.1
58#664.1,871.8;659.3,803.0;598.6,703.9;541.0,697.5;502.6,716.7;531.4,799.8;566.6,700.7;563.4,604.8;563.4,598.4;579.4,544.1;636.9,656.0;636.9,678.4;605.0,611.2;518.6,595.2;473.9,547.3;457.9,502.5
59#661.4,906.6;653.7,825.4;607.2,744.1;545.3,728.6;498.9,728.6;518.2,806.0;576.3,740.3;560.8,624.2;564.7,620.3;580.1,562.3;638.2,682.2;630.4,697.7;603.4,631.9;518.2,620.3;479.6,577.8;460.2,527.5
60#661.9,936.2;647.5,849.9;604.3,763.6;539.6,752.8;496.5,734.8;503.6,817.5;575.6,760.0;561.2,644.9;564.8,637.7;579.2,580.2;640.3,702.5;629.5,720.4;604.3,648.5;514.4,637.7;474.9,591.0;460.5,547.8
61#654.6,940.7;624.0,874.6;604.7,771.4;540.2,755.3;501.5,758.5;495.0,845.6;569.2,761.7;566.0,658.5;566.0,648.9;575.6,594.0;640.1,723.0;630.5,739.2;607.9,665.0;520.8,648.9;475.7,613.4;459.5,568.2
62#632.2,954.5;605.8,881.9;595.9,779.6;539.7,769.7;500.1,779.6;490.2,881.9;562.9,773.0;569.5,667.4;569.5,657.5;582.7,604.7;635.5,736.7;628.9,749.9;612.4,677.3;523.2,654.2;477.0,627.8;457.2,584.9
63#603.0,953.2;590.0,888.1;593.2,783.9;534.6,767.6;495.5,783.9;489.0,888.1;560.7,780.6;570.4,669.9;573.7,660.2;590.0,608.1;612.7,731.8;629.0,757.8;616.0,683.0;524.8,656.9;472.7,634.1;456.5,598.3
64#565.8,950.5;572.2,873.5;591.5,787.0;537.0,767.8;495.3,783.8;485.7,896.0;562.6,777.4;575.4,671.6;578.7,665.2;597.9,610.7;604.3,796.6;623.5,751.8;620.3,687.7;527.4,658.8;469.7,639.6;453.7,610.7
65#525.3,892.3;599.4,850.4;599.4,782.7;538.2,766.6;486.6,805.3;486.6,905.2;567.2,776.2;583.3,673.1;583.3,666.7;602.6,608.7;599.4,721.5;638.1,766.6;625.2,686.0;538.2,660.2;473.7,653.8;457.6,618.3
66#519.5,883.2;519.5,803.7;605.4,781.5;544.9,771.9;484.5,813.3;484.5,908.7;570.4,778.3;592.6,670.2;592.6,660.6;605.4,603.4;611.7,721.1;649.9,759.2;634.0,679.7;551.3,657.5;481.4,660.6;459.1,625.7
67#519.7,891.6;529.7,811.8;606.2,778.6;553.0,768.6;483.2,825.1;486.5,914.9;579.6,771.9;602.8,658.9;602.8,652.3;609.5,592.4;616.1,718.7;659.4,745.3;646.1,672.2;556.3,648.9;486.5,658.9;459.9,625.7
68#526.7,885.7;536.3,805.8;603.5,766.0;550.2,756.6;483.8,814.4;486.5,898.1;576.7,759.9;595.7,648.0;595.7,641.2;600.5,581.3;611.4,706.5;653.4,729.8;638.9,659.0;549.4,640.1;482.7,655.1;460.2,628.1
69#533.6,879.9;543.0,799.9;600.9,753.3;547.3,744.6;484.4,803.7;486.5,881.3;573.8,747.9;588.7,637.2;588.7,630.0;591.5,570.1;606.6,694.3;647.3,714.3;631.8,645.7;542.4,631.4;478.8,651.3;460.6,630.6
70#540.6,874.0;549.6,793.9;598.2,740.7;544.5,732.5;484.9,793.0;486.5,864.5;570.9,735.8;581.6,626.3;581.6,618.9;582.5,559.0;601.9,682.2;641.3,698.9;624.6,632.5;535.5,622.6;475.0,647.5;460.9,633.0
71#547.6,868.1;556.2,788.0;595.5,728.1;541.7,720.5;485.5,782.3;486.5,847.7;568.0,723.8;574.6,615.4;574.6,607.7;573.5,547.9;597.1,670.0;635.3,683.4;617.4,619.2;528.5,613.8;471.2,643.7;461.3,635.5
72#554.5,862.3;562.9,782.0;592.9,715.5;538.9,708.5;486.1,771.6;486.5,830.9;565.1,711.8;567.5,604.6;567.5,596.6;564.5,536.8;592.4,657.8;629.2,667.9;610.2,606.0;521.6,605.0;467.3,639.9;461.6,637.9
73#561.5,856.4;569.5,776.1;590.2,702.8;536.0,696.5;486.7,761.0;486.4,814.2;562.3,699.8;560.5,593.7;560.5,585.4;555.6,525.6;587.6,645.6;623.2,652.4;603.1,592.7;514.6,596.3;463.5,636.0;462.0,640.4
74#568.4,850.6;576.2,770.1;587.6,690.2;533.2,684.5;487.3,750.3;486.4,797.4;559.4,687.8;553.4,582.9;553.4,574.3;546.6,514.5;582.9,633.4;617.1,636.9;595.9,579.5;507.7,587.5;459.6,632.2;462.3,642.8
75#575.4,844.7;582.8,764.2;584.9,677.6;530.4,672.5;487.9,739.6;486.4,780.6;556.5,675.8;546.4,572.0;546.4,563.1;537.6,503.4;578.1,621.2;611.1,621.4;588.7,566.2;500.7,578.7;455.8,628.4;462.7,645.3
76#582.4,838.8;589.4,758.2;582.2,665.0;527.6,660.4;488.4,728.9;486.4,763.8;553.6,663.7;539.3,561.1;539.3,552.0;528.6,492.3;573.4,609.1;605.1,606.0;581.5,553.0;493.8,569.9;452.0,624.6;463.0,647.7
77#589.3,833.0;596.1,752.2;579.6,652.3;524.7,648.4;489.0,718.2;486.4,747.0;550.7,651.7;532.2,550.3;532.2,540.8;519.6,481.1;568.6,596.9;599.0,590.5;574.4,539.8;486.8,561.2;448.1,620.8;463.3,650.2
78#596.3,827.1;602.7,746.3;576.9,639.7;521.9,636.4;489.6,707.5;486.4,730.2;547.8,639.7;525.2,539.4;525.2,529.7;510.6,470.0;563.9,584.7;593.0,575.0;567.2,526.5;479.9,552.4;444.3,617.0;463.7,652.6
79#594.4,810.1;607.2,717.8;556.2,625.5;498.9,631.8;505.3,673.2;486.2,746.4;527.6,628.7;514.9,533.1;518.0,526.8;506.9,464.7;639.0,571.4;619.9,561.8;562.6,520.4;470.3,545.9;422.5,600.0;470.3,612.7
80#592.0,787.6;609.9,695.2;538.4,638.5;490.7,638.5;505.6,686.2;484.7,763.7;514.5,638.5;511.6,534.2;511.6,528.3;510.1,470.1;627.8,590.8;615.9,575.9;556.3,522.3;466.9,543.2;407.3,578.9;437.1,570.0
81#591.6,768.8;613.6,683.8;534.9,642.8;478.2,646.0;497.1,702.7;484.5,790.9;506.5,646.0;506.5,538.9;506.5,529.4;508.1,480.6;623.1,595.6;613.6,579.8;553.8,535.7;462.4,542.0;402.6,554.6;440.4,545.2
82#593.9,747.6;623.5,665.6;534.9,642.6;472.6,652.5;489.0,737.7;482.5,823.0;498.8,649.2;505.4,544.3;505.4,541.0;503.8,480.3;626.7,639.4;603.8,596.7;551.3,541.0;462.8,544.3;403.7,524.6;459.5,495.1
83#585.6,729.0;624.0,648.7;533.2,648.7;477.4,662.7;480.9,760.4;480.9,851.2;505.3,659.2;501.8,551.0;501.8,544.0;507.1,493.4;575.1,578.9;599.5,603.4;547.2,551.0;456.5,547.5;411.1,509.1;430.3,493.4
84#574.6,714.2;606.9,635.2;524.4,656.8;467.0,663.9;474.2,778.8;481.3,875.6;495.7,663.9;502.9,552.7;502.9,549.1;504.6,489.9;603.3,617.3;610.5,595.8;549.5,552.7;456.2,542.0;411.4,497.1;418.5,489.9
85#566.0,707.6;599.5,621.8;521.2,662.8;461.6,674.0;469.0,782.2;476.5,875.4;491.4,666.6;506.3,551.0;506.3,551.0;519.4,489.5;584.6,606.9;618.2,584.5;554.8,558.4;457.9,547.3;420.6,502.5;429.9,482.0
86#560.0,715.7;585.2,629.2;520.4,668.8;459.2,679.6;462.8,784.1;477.2,877.7;491.6,668.8;506.0,557.2;506.0,557.2;518.6,494.2;560.0,704.9;581.6,650.8;549.2,560.8;459.2,546.4;412.4,506.8;410.6,494.2
87#562.0,740.2;579.3,646.7;517.0,664.0;458.2,670.9;454.7,781.7;468.6,871.7;489.3,670.9;503.2,560.2;503.2,560.2;518.8,503.1;582.8,525.6;617.4,556.7;548.2,563.6;454.7,553.3;399.4,529.0;414.9,503.1
88#570.2,774.7;576.7,686.6;518.0,663.8;456.0,670.3;443.0,777.9;452.8,856.2;482.1,667.0;498.4,559.4;498.4,556.1;506.6,502.3;553.9,549.6;602.8,546.3;544.1,559.4;449.5,549.6;394.0,546.3;415.2,508.8
89#562.6,808.4;568.7,702.0;510.9,662.4;453.1,662.4;422.7,771.9;428.8,829.7;486.6,662.4;489.6,559.0;489.6,552.9;494.2,499.7;498.7,589.4;532.2,601.6;532.2,559.0;447.0,552.9;389.2,565.1;413.6,534.7
90#560.1,830.5;563.3,737.6;505.6,667.2;451.2,667.2;396.7,750.4;409.5,814.5;480.0,670.4;483.2,558.2;483.2,548.6;478.4,508.6;492.8,599.9;524.9,612.7;524.9,558.2;441.6,555.0;390.3,583.9;406.3,555.0
91#555.5,856.3;555.5,769.0;503.8,675.3;452.1,665.6;364.8,730.2;387.4,804.6;477.9,668.8;474.7,558.9;471.5,552.4;465.0,494.3;487.6,591.2;513.5,604.2;516.7,558.9;429.5,562.1;393.9,600.9;390.7,575.1
92#560.3,871.0;541.9,788.2;498.9,674.8;440.7,665.6;342.5,705.4;360.9,794.3;471.3,665.6;462.1,561.3;459.1,555.2;451.4,498.4;474.4,582.8;489.7,598.1;498.9,558.2;419.2,564.4;391.6,613.4;382.4,595.0
93#533.6,864.3;526.1,787.3;486.9,678.7;432.5,660.6;329.9,678.7;339.0,775.2;459.7,666.6;447.6,567.0;444.6,555.0;432.5,497.6;456.7,594.2;477.8,609.3;486.9,567.0;405.4,567.0;375.2,624.4;342.0,627.4
94#528.2,867.8;514.9,778.6;468.6,679.4;402.5,672.8;326.5,656.2;326.5,755.4;435.6,679.4;432.3,573.6;432.3,566.9;424.0,505.8;415.7,626.5;468.6,623.2;471.9,573.6;389.3,573.6;369.4,629.8;362.8,666.1
95#499.1,864.9;506.0,778.0;453.9,694.6;387.9,687.7;328.8,652.9;318.4,736.3;419.2,691.2;415.7,583.4;415.7,576.5;405.3,513.9;398.3,628.6;453.9,625.1;457.4,580.0;374.0,583.4;325.3,656.4;318.4,729.4
96#474.1,860.0;500.9,779.6;430.5,699.3;370.2,692.6;333.4,659.1;313.3,739.4;400.4,699.3;403.7,592.1;403.7,588.7;393.7,525.1;417.1,612.2;443.9,628.9;447.3,585.4;360.2,595.4;326.7,672.5;316.6,739.4
97#449.8,856.1;494.8,778.8;420.8,711.2;366.1,701.6;330.7,675.8;298.5,746.6;391.8,704.8;391.8,601.8;391.8,598.6;379.0,537.4;404.7,637.2;436.9,640.4;433.7,598.6;350.0,601.8;298.5,611.5;330.7,605.0
98#428.8,846.3;486.4,779.2;403.2,718.4;345.6,715.2;323.2,708.8;291.2,769.6;371.2,715.2;377.6,609.6;377.6,609.6;374.4,548.8;393.6,644.8;422.4,657.6;419.2,609.6;339.2,606.4;284.8,609.6;336.0,593.6
99#406.2,837.3;477.3,768.9;398.0,727.9;343.3,722.4;321.4,725.1;291.3,793.5;367.9,722.4;376.1,621.1;376.1,615.7;376.1,558.2;384.3,662.2;414.4,667.7;417.1,621.1;337.8,621.1;291.3,610.2;318.6,577.4
100#396.7,826.2;465.4,754.9;386.2,720.6;333.4,712.7;320.1,741.7;291.1,813.0;362.4,718.0;367.7,633.5;370.3,625.5;380.9,570.1;383.5,665.1;409.9,670.4;409.9,633.5;328.1,630.8;299.0,612.3;299.0,575.4
101#393.2,820.9;448.2,738.4;385.7,718.4;335.8,715.9;318.3,755.9;290.8,833.3;360.8,715.9;368.2,643.5;370.7,636.0;383.2,581.0;393.2,673.5;423.2,683.5;408.2,641.0;330.8,641.0;295.8,623.5;288.3,598.5
102#395.1,814.4;434.8,740.3;392.5,740.3;342.2,737.7;310.5,785.3;292.0,854.1;366.0,740.3;376.6,647.8;376.6,642.5;387.2,587.0;445.4,684.8;424.2,703.3;413.6,650.4;336.9,642.5;323.7,682.2;352.8,684.8
103#402.3,818.7;424.5,749.3;399.5,749.3;343.9,746.5;310.6,793.7;291.2,871.5;368.9,749.3;380.1,652.1;380.1,649.3;395.3,595.1;443.9,693.7;427.3,704.8;418.9,654.8;338.4,649.3;291.2,663.2;302.3,638.2
104#403.3,832.7;429.4,754.4;406.2,748.6;351.0,742.8;304.6,815.3;290.1,890.7;374.3,748.6;388.8,655.8;388.8,652.9;396.0,593.5;420.7,705.1;446.8,705.1;429.4,655.8;342.3,650.0;284.3,670.3;301.7,638.4
105#404.3,855.1;415.9,782.6;421.7,742.0;355.1,739.1;311.6,811.6;297.1,887.0;386.9,742.0;392.7,652.2;395.6,652.2;394.2,592.8;427.5,710.1;450.7,701.5;436.2,652.2;352.2,655.1;288.4,687.0;302.9,655.1
106#405.6,876.1;411.7,800.7;429.8,746.4;372.5,743.4;321.2,791.7;318.2,873.1;399.6,746.4;396.6,653.0;396.6,653.0;398.1,594.2;438.8,716.3;469.0,698.2;438.8,653.0;354.4,656.0;300.1,695.2;291.0,704.2
107#402.8,896.4;414.9,823.4;433.2,747.3;375.4,741.3;323.7,777.8;338.9,856.8;402.8,744.3;396.7,659.2;396.7,653.1;395.2,590.7;433.2,698.7;481.8,692.6;439.3,656.1;354.1,659.2;308.5,710.9;293.3,726.1
